"","CO2.emissions","Air.Pollution","Protected.Land","Education","Women.Parliament","Child.Mortality","Water","GINI","Youth.Unemployment","Hunger","Violence","Internet","Protected.Sea","Sanitation","Poverty","Alternative.Energy","oneoverco2","oneoverpl","oneoverps"
"2544",8.80106122,0.4377714553,0.8569181487,0,0.853,0.5,0.002,NA,0.225,0.01,1.2,0,0.99991088026,0.014,NA,0.98168820007,0.113609752875588,1.16561236233934,0.999089948687776
"2545",8.74361278,0.4471465236,0.8435124689,0,0.853,0.49,0.002,NA,0.2179999924,0.01,1.3,0,0.99991088026,0.014,NA,0.97803530814,0.114356121323876,1.18411513959353,0.999089948687776
"2546",8.483171443,0.4193379379,0.8377753338,0,0.827,0.48,0.002,NA,0.255,0.01,1.3,0,0.99991088026,0.014,NA,0.96976946637,0.117866547926146,1.19221436265846,0.999089948687776
"2547",7.774920307,0.3852231635,0.6534962896,0,0.827,0.47,0.002,NA,0.325,0.01,1.6,0,0.99991088026,0.014,NA,0.96020909689,0.128602141035291,1.52789254254009,0.999089948687776
"2548",NA,0.3534637768,0.6534962896,0,0.813,0.46,0.002,NA,0.4390000153,0.01,1.7,0,0.99991088026,0.014,NA,0.96662748901,NA,1.52789254254009,0.999089948687776
"2549",NA,NA,0.6534962896,NA,0.79,0.45,0.002,NA,0.5479999924,0.01,NA,0,0.99991088026,0.014,NA,0.96323826433,NA,1.52789254254009,0.999089948687776
"2550",NA,NA,NA,NA,0.79,0.44,NA,NA,NA,NA,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2551",11.24936255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.0888860243886096,NA,0.999089948687776
"2552",10.35388235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.0965728017180224,NA,0.999089948687776
"2553",10.03974757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.0995941779263354,NA,0.999089948687776
"2554",6.968003839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.143492531085116,NA,0.999089948687776
"2555",10.78529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.0927102477342793,NA,0.999089948687776
"2556",9.581071429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.104361568102437,NA,0.999089948687776
"2557",6.100242991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.16390102827819,NA,0.999089948687776
"2558",4.338040665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.230465689816253,NA,0.999089948687776
"2559",9.970492701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.100285887979411,NA,0.999089948687776
"2560",8.554122966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,0.116889027074681,NA,0.999089948687776
"2561",10.02489209,NA,0.5919373473,NA,NA,NA,0,NA,NA,NA,NA,1,0.99991088026,0,NA,NA,0.0997417477690008,1.68651882792272,0.999089948687776
"2562",9.910810811,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,NA,0.998382196975,0.99991088026,0,NA,NA,0.100889738420977,1.67364146426108,0.999089948687776
"2563",8.753056058,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,NA,0.99676439395,0.99991088026,0,NA,NA,0.114232761747754,1.67364146426108,0.999089948687776
"2564",9.101068841,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,NA,0.995146590925,0.99991088026,0,NA,NA,0.109865132583433,1.67364146426108,0.999089948687776
"2565",9.117945946,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,NA,0.9935287879,0.99991088026,0,NA,NA,0.109661797089459,1.67364146426108,0.999089948687776
"2566",9.068924731,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,19.77812539,0.9946059658,0.99991088026,0,NA,NA,0.110254498207919,1.67364146426108,0.999089948687776
"2567",9.249499106,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,5.390157572,0.8203280809,0.99991088026,0,NA,NA,0.10810227518982,1.67364146426108,0.999089948687776
"2568",9.363946429,NA,0.596499537,NA,NA,NA,0,NA,NA,NA,19.73377346,0.2045495318,0.99991088026,0,NA,NA,0.106781176761817,1.67364146426108,0.999089948687776
"2569",9.47798574,NA,0.5964994803,NA,NA,NA,0,NA,NA,NA,10.73979272,0,0.99991088026,0,NA,NA,0.10549651908222,1.67364162308209,0.999089948687776
"2570",9.674081996,NA,0.5964994803,NA,NA,NA,0,NA,NA,NA,19.63514334,0,0.99991088026,0,NA,NA,0.10335829716104,1.67364162308209,0.999089948687776
"2571",9.461120996,NA,0.5919362877,NA,NA,NA,0,NA,NA,NA,23.1,0,0.99991088026,0,NA,NA,0.105684550052017,1.68652184179687,0.999089948687776
"2572",9.566086957,NA,0.5964993875,NA,NA,NA,0,NA,NA,NA,30.2,0,0.99991088026,0,NA,NA,0.104525024649047,1.67364188302201,0.999089948687776
"2573",9.522319772,NA,0.5964993875,NA,NA,NA,0,NA,NA,NA,21.2,0,0.99991088026,0,NA,NA,0.105005399791379,1.67364188302201,0.999089948687776
"2574",9.366951467,NA,0.5948153248,NA,NA,NA,0,NA,NA,NA,8.8,0,0.99991088026,0,NA,NA,0.106746923649492,1.67837240563706,0.999089948687776
"2575",10.24499657,NA,0.5948153248,NA,NA,NA,0,NA,NA,NA,19.3,0,0.99991088026,0,NA,NA,0.0975990957217352,1.67837240563706,0.999089948687776
"2576",10.69152542,NA,0.5948064674,NA,NA,NA,0,NA,NA,NA,17.6,0,0.99991088026,0,NA,NA,0.0935232754396389,1.67839735671859,0.999089948687776
"2577",11.04479163,NA,0.5948064674,NA,NA,NA,0,NA,NA,NA,17.6,0,0.99991088026,0,NA,NA,0.090532216566899,1.67839735671859,0.999089948687776
"2578",10.89304217,NA,0.5948064674,NA,NA,NA,0,NA,NA,NA,3.5,0,0.99991088026,0,NA,NA,0.0917932925534104,1.67839735671859,0.999089948687776
"2579",11.3275458,NA,0.5945435513,NA,NA,NA,0,NA,NA,NA,10.6,0,0.99991088026,0,NA,NA,0.0882725830529811,1.67913832299438,0.999089948687776
"2580",9.896205813,NA,0.5945435513,NA,NA,NA,0,NA,NA,NA,19.4,0,0.99991088026,0,NA,NA,0.101038618261984,1.67913832299438,0.999089948687776
"2581",11.14824708,NA,0.5899789191,NA,NA,NA,0,NA,NA,NA,NA,0,0.99991088026,0,NA,NA,0.0896921552482089,1.69210773460904,0.999089948687776
"2582",NA,NA,0.58954761075,NA,NA,NA,0,NA,NA,NA,NA,0,0.99991088026,0,NA,NA,NA,1.69334357094425,0.999089948687776
"2583",NA,NA,0.5891163024,NA,NA,NA,0,NA,NA,NA,NA,0,0.99991088026,0,NA,NA,NA,1.69458121379295,0.999089948687776
"2584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2585",0.535605141,NA,NA,0.2296424,NA,NA,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.86356768430588,NA,0.999089948687776
"2586",0.647772564,NA,NA,0.2783402,NA,NA,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.54137220882849,NA,0.999089948687776
"2587",0.669656573,NA,NA,0.2713864,NA,NA,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.49107611892443,NA,0.999089948687776
"2588",0.649493129,NA,NA,0.2783713,NA,NA,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.53729525404411,NA,0.999089948687776
"2589",0.633268996,NA,NA,0.1631218,NA,2.58,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.57661813253757,NA,0.999089948687776
"2590",0.623970292,NA,NA,0.1912906,NA,2.53,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.60007605609516,NA,0.999089948687776
"2591",0.659097717,NA,NA,0.1999498,NA,2.48,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.51492722099507,NA,0.999089948687776
"2592",0.737968022,NA,NA,0.1660342,NA,2.42,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.35323853025943,NA,0.999089948687776
"2593",0.972252532,NA,NA,0.1442325,NA,2.36,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,1.0274825568088,NA,0.999089948687776
"2594",1.059925055,NA,NA,0.1380076,NA,2.3,NA,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,0.94257364861649,NA,0.999089948687776
"2595",1.142533702,0.1442846624,0.98344619394,0.0881241,NA,2.22,0.035,NA,NA,NA,NA,1,0.99991088026,0.02,NA,NA,0.87448231586969,1.01579954918384,0.999089948687776
"2596",1.178549583,0.1420643782,0.98344779694,0.00102189999999991,NA,2.14,0.035,NA,NA,NA,NA,1,0.99991088026,0.02,NA,NA,0.847781233118371,1.01579789513303,0.999089948687776
"2597",1.244956328,0.1349224047,0.98344779694,0,NA,2.06,0.035,NA,NA,1.13,NA,1,0.99991088026,0.02,NA,NA,0.80259634910735,1.01579789513303,0.999089948687776
"2598",1.268316006,0.1322748304,0.98344779694,0,NA,1.99,0.034,NA,NA,1.17,NA,1,0.99991088026,0.02,NA,NA,0.787825880452972,1.01579789513303,0.999089948687776
"2599",1.475609388,0.1287531937,0.98344779694,0,NA,1.91,0.034,NA,NA,1.22,NA,1,0.99991088026,0.02,NA,NA,0.67722717201091,1.01579789513303,0.999089948687776
"2600",1.572830738,0.1307498892,0.98344779694,0,NA,1.84,0.034,NA,NA,1.31,NA,1,0.99991088026,0.02,NA,NA,0.635392342934403,1.01579789513303,0.999089948687776
"2601",1.600738125,0.1249883383,0.98344779694,0,NA,1.78,0.034,NA,NA,1.48,NA,0.9701967018,0.99991088026,0.02,NA,NA,0.624321781689501,1.01579789513303,0.999089948687776
"2602",1.740578492,0.126576017,0.98344779694,0,0.8,1.72,0.034,NA,NA,1.58,NA,0.9009116132,0.99991088026,0.02,NA,NA,0.574191748803476,1.01579789513303,0.999089948687776
"2603",1.737537265,0.1210977867,0.98344779694,0,0.8,1.67,0.034,NA,NA,1.73,NA,0.8515145516,0.99991088026,0.02,NA,NA,0.575196183672255,1.01579789513303,0.999089948687776
"2604",1.915901854,0.1261375082,0.98328592869,0,0.7665,1.63,0.034,NA,NA,1.97,NA,0.7526833853,0.99991088026,0.02,NA,NA,0.521675117540994,1.01596494560368,0.999089948687776
"2605",1.876441645,0.1193722836,0.98328400386,0,0.733,1.59,0.034,NA,NA,2.28,14.8,0.5936092009,0.99991088026,0.02,NA,NA,0.532639724202986,1.01596693238777,0.999089948687776
"2606",1.908226885,0.1136670435,0.98328592869,0,0.733,1.55,0.034,NA,NA,2.39,5.9,0.4871896018,0.99991088026,0.02,NA,NA,0.52377221788389,1.01596494560368,0.999089948687776
"2607",2.011302755,0.1138631565,0.98328592869,0,0.733,1.52,0.034,NA,NA,2.35,13.7,0,0.99991088026,0.02,NA,NA,0.496943115301753,1.01596494560368,0.999089948687776
"2608",2.113462083,0.1079208851,0.98328592869,0,0.733,1.49,0.0329999999999999,NA,NA,2.23,8.8,0,0.99991088026,0.02,NA,NA,0.472933521976994,1.01596494560368,0.999089948687776
"2609",2.000409137,0.101235067,0.98328592869,0,0.733,1.46,0.0329999999999999,NA,NA,2.14,5.8,0,0.99991088026,0.02,NA,NA,0.499647963783629,1.01596494560368,0.999089948687776
"2610",2.101514313,0.09325544743,0.98328592869,0.0220542,0.733,1.44,0.0329999999999999,NA,NA,2.09,10.7,0,0.99991088026,0.02,NA,NA,0.475621018994699,1.01596494560368,0.999089948687776
"2611",2.23727484,0.1104554948,0.98328592869,0,0.733,1.41,0.0329999999999999,NA,NA,2.04,11.6,0,0.99991088026,0.02,NA,NA,0.446772658178117,1.01596494560368,0.999089948687776
"2612",2.301034889,0.1124659099,0.98328592869,0,0.733,1.38,0.0329999999999999,NA,NA,2.04,10.6,0,0.99991088026,0.02,NA,NA,0.434398281615271,1.01596494560368,0.999089948687776
"2613",2.505070623,0.1105302158,0.98328592869,0,0.867,1.35,0.0329999999999999,NA,NA,1.99,15.4,0,0.99991088026,0.02,NA,NA,0.399031053164378,1.01596494560368,0.999089948687776
"2614",2.426008668,0.1027143106,0.98328592869,0,0.867,1.32,0.0329999999999999,NA,NA,1.92,6.7,0,0.99991088026,0.02,NA,NA,0.412029842820487,1.01596494560368,0.999089948687776
"2615",2.487241705,0.09704656436,0.98328400386,0,0.867,1.28,0.0329999999999999,NA,NA,1.75,9.6,0,0.99991088026,0.02,NA,NA,0.401890217493963,1.01596693238777,0.999089948687776
"2616",NA,0.0947623636,0.980651098345,NA,0.867,1.25,0.0329999999999999,NA,NA,1.54,3.8,0,0.99991088026,0.02,NA,NA,NA,1.01869187706909,0.999089948687776
"2617",NA,NA,0.97801819283,NA,0.867,1.22,0.032,NA,NA,1.43,13.3,0,0.99991088026,0.02,NA,NA,NA,1.02143147831538,0.999089948687776
"2618",NA,NA,NA,NA,0.667,1.18,NA,NA,NA,1.38,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2629",NA,NA,0.7442532815,NA,NA,NA,0.003,NA,NA,NA,NA,1,0.99991088026,0.114,NA,NA,NA,1.34182569177993,0.999089948687776
"2630",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.99128865225,0.99991088026,0.113,NA,NA,NA,1.34116513095501,0.999089948687776
"2631",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.9825773045,0.99991088026,0.113,NA,NA,NA,1.34116513095501,0.999089948687776
"2632",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.97386595675,0.99991088026,0.112,NA,NA,NA,1.34116513095501,0.999089948687776
"2633",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.965154609,0.99991088026,0.112,NA,NA,NA,1.34116513095501,0.999089948687776
"2634",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.9340469091,0.99991088026,0.111,NA,NA,NA,1.34116513095501,0.999089948687776
"2635",NA,NA,0.7446203393,NA,NA,NA,0.004,NA,NA,NA,NA,0.8643893112,0.99991088026,0.111,NA,NA,NA,1.34116513095501,0.999089948687776
"2636",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,NA,0.7655428353,0.99991088026,0.11,NA,NA,NA,1.35684039986603,0.999089948687776
"2637",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,NA,0.549871581,0.99991088026,0.109,NA,NA,NA,1.35684039986603,0.999089948687776
"2638",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,NA,0.1502823677,0.99991088026,0.109,NA,NA,NA,1.35684039986603,0.999089948687776
"2639",NA,NA,0.7315791566,NA,NA,NA,0.004,NA,NA,NA,1.3,0,0.99991088026,0.108,NA,NA,NA,1.36504020212797,0.999089948687776
"2640",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,5.1,0,0.99991088026,0.108,NA,NA,NA,1.35684039986603,0.999089948687776
"2641",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,1.3,0,0.99991088026,0.107,NA,NA,NA,1.35684039986603,0.999089948687776
"2642",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,5.1,0,0.99991088026,0.107,NA,NA,NA,1.35684039986603,0.999089948687776
"2643",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,5.7,0,0.99991088026,0.106,NA,NA,NA,1.35684039986603,0.999089948687776
"2644",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,4.4,0,0.99991088026,0.106,NA,NA,NA,1.35684039986603,0.999089948687776
"2645",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,6.9,0,0.99991088026,0.105,NA,NA,NA,1.35684039986603,0.999089948687776
"2646",NA,NA,0.7360063569,NA,NA,NA,0.004,NA,NA,NA,0.6,0,0.99991088026,0.104,NA,NA,NA,1.35684039986603,0.999089948687776
"2647",NA,NA,0.7360063569,NA,NA,NA,0.005,NA,NA,NA,0.6,0,0.99991088026,0.104,NA,NA,NA,1.35684039986603,0.999089948687776
"2648",NA,NA,0.7360063569,NA,NA,NA,0.005,NA,NA,NA,3.2,0,0.99991088026,0.103,NA,NA,NA,1.35684039986603,0.999089948687776
"2649",NA,NA,0.7315791562,NA,NA,NA,0.005,NA,NA,NA,1.9,0,0.99991088026,0.103,NA,NA,NA,1.3650402028733,0.999089948687776
"2650",NA,NA,0.73157915625,NA,NA,NA,0.005,NA,NA,NA,2.5,0,0.99991088026,0.102,NA,NA,NA,1.36504020278013,0.999089948687776
"2651",NA,NA,0.7315791563,NA,NA,NA,0.005,NA,NA,NA,NA,0,0.99991088026,0.102,NA,NA,NA,1.36504020268697,0.999089948687776
"2652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2653",0.644242956,NA,NA,0.814875,NA,12.38,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99469353755,1.54980382304243,NA,0.999089948687776
"2654",0.552872819,NA,NA,0.8085112,NA,11.92,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99328524272,1.80546863051606,NA,0.999089948687776
"2655",0.492905149,NA,NA,0.8170742,NA,11.46,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.99055592513,2.02468024887912,NA,0.999089948687776
"2656",0.4214695,NA,NA,0.8141211,NA,11.01,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.98384236397,2.36703478002554,NA,0.999089948687776
"2657",0.442532411,NA,NA,0.8114391,NA,10.57,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.9884728748,2.25462666357431,NA,0.999089948687776
"2658",0.444954932,NA,NA,0.8083277,NA,10.13,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.98736226717,2.24237905726312,NA,0.999089948687776
"2659",0.45628897,NA,NA,0.7952199,NA,9.7,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,0.96709276712,2.18680105054797,NA,0.999089948687776
"2660",0.481181988,NA,NA,0.78953468,NA,9.27,NA,58.26,NA,NA,NA,NA,0.99991088026,NA,52.26,0.96919397884,2.07390575526849,NA,0.999089948687776
"2661",0.485818681,NA,NA,0.78384946,NA,8.86,NA,58.93,NA,NA,NA,NA,0.99991088026,NA,45.68,0.96800569503,2.05415288900961,NA,0.999089948687776
"2662",0.488751001,NA,NA,0.77816424,NA,8.45,NA,59.6,NA,NA,NA,NA,0.99991088026,NA,39.1,0.96520613596,2.04185391751757,NA,0.999089948687776
"2663",0.572096826,0.6198528849,0.7407383127,0.77247902,0.93,8.06,0.186,59.1777777777778,NA,NA,NA,1,0.99991088026,0.38,36.5588888888889,0.96650558146,1.74490584249022,1.34818437025304,0.999089948687776
"2664",0.55537322,0.62171834,0.7407963372,0.7667938,0.922142857142857,7.68,0.18,58.7555555555556,0.06,NA,NA,0.9999400399,0.99991088026,0.371,34.0177777777778,0.96742575065,1.79735466059995,1.3480789131079,0.999089948687776
"2665",0.646150749,0.6585834098,0.7407588815,0.7580106,0.914285714285714,7.31,0.174,58.3333333333333,0.06599999905,0.97,NA,0.9998800798,0.99991088026,0.362,31.4766666666667,0.97398793606,1.54523501911299,1.34814698541631,0.999089948687776
"2666",0.593564261,0.6646380436,0.7407588815,0.7492274,0.906428571428571,6.96,0.168,57.9111111111111,0.04199999809,1.03,NA,0.9998201197,0.99991088026,0.352,28.9355555555556,0.9722603394,1.68190398514384,1.34814698541631,0.999089948687776
"2667",0.700971301,0.6329096634,0.7406919136,0.7391166,0.898571428571429,6.63,0.162,57.4888888888889,0.04,1.07,NA,0.9997601596,0.99991088026,0.343,26.3944444444444,0.97203340532,1.42455966301676,1.34826871058393,0.999089948687776
"2668",0.71769008,0.6442484546,0.7275423163,0.7366202,0.890714285714286,6.32,0.156,57.0666666666667,0.07199999809,1.04,32.54897947,0.9997001995,0.99991088026,0.334,23.8533333333333,0.96930408957,1.3914203463056,1.37260386614004,0.999089948687776
"2669",0.651217181,0.6120081298,0.7164332581,0.7394965,0.882857142857143,6.04,0.15,56.6444444444444,0.05599999905,1.16,35.31962208,0.9980465129,0.99991088026,0.325,21.3122222222222,0.97057599412,1.5332316123086,1.39385787975362,0.999089948687776
"2670",0.727108963,0.6022593096,0.7115534777,0.7388268,0.875,5.77,0.144,56.2222222222222,0.07800000191,1.4,38.14334092,0.9904523979,0.99991088026,0.316,18.7711111111111,0.97230074812,1.37342080762162,1.40340343749051,0.999089948687776
"2671",0.818731205,0.6042568,0.7107118395,0.6869111,0.875,5.52,0.138,55.8,0.06800000191,1.57,30.86778386,0.9533409556,0.99991088026,0.308,16.23,0.96988528401,1.21991208081434,1.40506303885928,0.999089948687776
"2672",0.816049716,0.5930423677,0.7103402692,0.6660829,0.929,5.29,0.132,55.04,0.03299999952,1.7,24.19285615,0.9407347055,0.99991088026,0.299,14.055,0.96928746713,1.22391573048414,1.40579697691604,0.999089948687776
"2673",0.884988044,0.6999794267,0.7049694898,0.6197466,0.912,5.07,0.126,54.28,0.02400000095,1.69,25.9,0.9287667095,0.99991088026,0.29,11.88,0.96671196501,1.12868340241395,1.416491809417,0.999089948687776
"2674",0.925775835,0.8042562953,0.7093649276,0.5916692,0.912,4.87,0.12,56.735,0.02299999952,1.65,28.1,0.8261798218,0.99991088026,0.281,18.815,0.9707826282,1.07900957516874,1.40772715705228,0.999089948687776
"2675",0.943106331,0.7984711528,0.7087008843,0.5539459,0.912,4.67,0.114,59.19,0.05400000095,1.53,30.9,0.660825373,0.99991088026,0.273,25.75,0.97532180122,1.05920272660474,1.40904432011006,0.999089948687776
"2676",0.870631821,0.8402489417,0.7051296835,0.53275005,0.918,4.49,0.108,56.08,0.04900000095,1.55,35.1,0.5451145092,0.99991088026,0.264,22.56,0.95604490629,1.14727339675682,1.4161704618384,0.999089948687776
"2677",0.939594997,0.8620387314,0.7042425885,0.5115542,0.918,4.31,0.102,54.5,0.05400000095,1.66,36.4,0.49,0.99991088026,0.256,24.43,0.94442528251,1.06315683497092,1.41795180311916,0.999089948687776
"2678",0.982191936,0.8261262118,0.6964198035,0.4877302,0.918,4.14,0.096,55.195,0.05199999809,1.83,42.1,0.43,0.99991088026,0.247,18.98,0.94240066852,1.01709540465556,1.43385661689201,0.999089948687776
"2679",0.963917776,0.8040151823,0.6946778556,0.4655243,0.918,3.98,0.091,55.89,0.04900000095,1.9,45.3,0.35,0.99991088026,0.239,13.53,0.94379162195,1.03635773417444,1.43744693316065,0.999089948687776
"2680",0.948832217,0.7946828614,0.6938438897,0.4448512,0.88,3.82,0.085,55.182,0.04400000095,1.96,43.4,0.27,0.99991088026,0.23,13.564,0.94091343248,1.05281752092854,1.43917218647739,0.999089948687776
"2681",0.838275399,0.8070213223,0.6937035437,0.4351619,0.88,3.69,0.0790000000000001,54.474,0.04900000095,1.99,46.1,0.17,0.99991088026,0.222,13.598,0.93014798278,1.19150400594549,1.43946293216526,0.999089948687776
"2682",0.846695272,0.7573184904,0.6937035437,0.4135691,0.88,3.57,0.073,53.766,0.05400000095,1.98,46.5,0.07,0.99991088026,0.214,13.632,0.94116454539,1.17966919603157,1.43946293216526,0.999089948687776
"2683",0.775252594,0.7716320663,0.6907136356,0.3540875,0.88,3.45,0.0679999999999999,53.058,0.06199999809,1.9,41.6,0,0.99991088026,0.206,13.666,0.94963775772,1.28824046158357,1.44568496055826,0.999089948687776
"2684",NA,0.7510375189,0.6907136356,0.3486244,0.867,3.32,0.0620000000000001,52.35,0.07199999809,1.91,38.6,0,0.99991088026,0.198,13.7,0.96011735335,NA,1.44568496055826,0.999089948687776
"2685",NA,NA,0.6907136356,NA,0.867,3.21,0.0620000000000001,NA,0.07300000191,1.94,39.9,0,0.99991088026,0.197,NA,NA,NA,1.44568496055826,0.999089948687776
"2686",NA,NA,NA,NA,0.867,3.1,NA,NA,NA,2.01,NA,0,0.99991088026,NA,NA,NA,NA,NA,0.999089948687776
"2687",0.179254045,NA,NA,0.9446223,NA,25.58,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.54772571123161,NA,0.999089948687776
"2688",0.171861499,NA,NA,0.9335002,NA,25.31,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.78497818071102,NA,0.999089948687776
"2689",0.168389658,NA,NA,0.906005,NA,25.04,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.9035481375138,NA,0.999089948687776
"2690",0.164589347,NA,NA,0.8703786,NA,24.75,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,6.03903583241982,NA,0.999089948687776
"2691",0.181373034,NA,NA,0.8586582,NA,24.46,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.48326678603154,NA,0.999089948687776
"2692",0.189324601,NA,NA,0.876915,NA,24.13,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.25418151277249,NA,0.999089948687776
"2693",0.196946814,NA,NA,0.90787515,NA,23.83,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,5.05186206230124,NA,0.999089948687776
"2694",0.204189675,NA,NA,0.9388353,NA,23.5,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,4.87353956771948,NA,0.999089948687776
"2695",0.222352744,NA,NA,0.9539296,NA,23.18,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,4.47722280949456,NA,0.999089948687776
"2696",0.232224854,NA,NA,0.9501716,NA,22.83,NA,NA,NA,NA,NA,NA,0.99991088026,NA,NA,NA,4.28770769002175,NA,0.999089948687776
"2697",0.248699362,0.3484267831,0.91681549277,0.938442463636364,0.8,22.48,0.642,NA,NA,NA,NA,1,0.99991088026,NA,NA,NA,4.00481599948982,1.08954360421828,0.999089948687776
